date,name,category,value
2019-12-22,Daft Punk,,150
2019-12-22,MGMT,,146
2019-12-22,Pink Floyd,,146
2019-12-22,Milky Chance,,128
2019-12-22,The Killers,,126
2019-12-22,The Lumineers,,126
2019-12-22,Post Malone,,125
2019-12-22,The Rolling Stones,,123
2019-12-22,Billie Eilish,,122
2019-12-22,Gorillaz,,122
2019-12-22,Childish Gambino,,119
2019-12-22,Daniel Pemberton,,106
2019-12-22,Cigarettes After Sex,,105
2019-12-22,Frank Ocean,,81
2019-12-22,Joji,,78
2019-12-22,Prateek Kuhad,,78
2019-12-22,The Black Keys,,77
2019-12-22,Foster the People,,76
2019-12-22,Vance Joy,,75
2019-12-22,Led Zeppelin,,73
2019-12-22,Eminem,,72
2019-12-22,A$AP Rocky,,67
2019-12-22,Kings of Leon,,67
2019-12-22,The Neighbourhood,,67
2019-12-22,Sublime,,65
2019-12-22,Imagine Dragons,,63
2019-12-22,Kodaline,,62
2019-12-22,Modest Mouse,,60
2019-12-22,Philip Glass,,60
2019-12-22,Julian Casablancas + The Voidz,,58
2019-12-22,XXXTentacion,,58
2019-12-22,The Last Shadow Puppets,,56
2019-12-22,G-Eazy,,52
2019-12-22,Green Day,,49
2019-12-22,Drake,,47
2019-12-22,Train,,46
2019-12-22,Portugal. The Man,,45
2019-12-22,alt-J,,43
2019-12-22,Deep Purple,,43
2019-12-22,Kid Cudi,,40
2019-12-23,Kendrick Lamar,,1180
2019-12-23,Kanye West,,840
2019-12-23,Tame Impala,,579
2019-12-23,The Strokes,,544
2019-12-23,Twenty One Pilots,,450
2019-12-23,The Shins,,272
2019-12-23,Arctic Monkeys,,267
2019-12-23,The Weeknd,,193
2019-12-23,Cage the Elephant,,161
2019-12-23,Red Hot Chili Peppers,,154
2019-12-23,Daft Punk,,150
2019-12-23,MGMT,,146
2019-12-23,Pink Floyd,,146
2019-12-23,Milky Chance,,128
2019-12-23,Post Malone,,126
2019-12-23,The Killers,,126
2019-12-23,The Lumineers,,126
2019-12-23,Gorillaz,,124
2019-12-23,Billie Eilish,,123
2019-12-23,The Rolling Stones,,123
2019-12-23,Childish Gambino,,119
2019-12-23,Daniel Pemberton,,106
2019-12-23,Cigarettes After Sex,,105
2019-12-23,Frank Ocean,,86
2019-12-23,Joji,,80
2019-12-23,Prateek Kuhad,,78
2019-12-23,The Black Keys,,77
2019-12-23,Foster the People,,76
2019-12-23,Vance Joy,,75
2019-12-23,Led Zeppelin,,73
2019-12-23,Eminem,,72
2019-12-23,A$AP Rocky,,68
2019-12-23,Kings of Leon,,67
2019-12-23,The Neighbourhood,,67
2019-12-23,Sublime,,65
2019-12-23,Imagine Dragons,,64
2019-12-23,Kodaline,,62
2019-12-23,Modest Mouse,,60
2019-12-23,Philip Glass,,60
2019-12-23,Julian Casablancas + The Voidz,,58
2019-12-23,XXXTentacion,,58
2019-12-23,The Last Shadow Puppets,,56
2019-12-23,G-Eazy,,52
2019-12-23,Drake,,50
2019-12-23,Green Day,,49
2019-12-23,Train,,46
2019-12-23,Portugal. The Man,,45
2019-12-23,alt-J,,43
2019-12-23,Deep Purple,,43
2019-12-23,Kid Cudi,,40
2019-12-24,Kendrick Lamar,,1183
2019-12-24,Kanye West,,845
2019-12-24,Tame Impala,,580
2019-12-24,The Strokes,,544
2019-12-24,Twenty One Pilots,,454
2019-12-24,The Shins,,272
2019-12-24,Arctic Monkeys,,268
2019-12-24,The Weeknd,,198
2019-12-24,Cage the Elephant,,161
2019-12-24,Red Hot Chili Peppers,,154
2019-12-24,Daft Punk,,150
2019-12-24,MGMT,,146
2019-12-24,Pink Floyd,,146
2019-12-24,Milky Chance,,128
2019-12-24,Post Malone,,127
2019-12-24,The Killers,,126
2019-12-24,The Lumineers,,126
2019-12-24,Gorillaz,,124
2019-12-24,Billie Eilish,,123
2019-12-24,The Rolling Stones,,123
2019-12-24,Childish Gambino,,120
2019-12-24,Daniel Pemberton,,106
2019-12-24,Cigarettes After Sex,,105
2019-12-24,Frank Ocean,,86
2019-12-24,Joji,,80
2019-12-24,Prateek Kuhad,,78
2019-12-24,The Black Keys,,77
2019-12-24,Foster the People,,76
2019-12-24,Vance Joy,,75
2019-12-24,Led Zeppelin,,73
2019-12-24,Eminem,,72
2019-12-24,A$AP Rocky,,68
2019-12-24,Kings of Leon,,67
2019-12-24,The Neighbourhood,,67
2019-12-24,Sublime,,65
2019-12-24,Imagine Dragons,,64
2019-12-24,Kodaline,,62
2019-12-24,Modest Mouse,,60
2019-12-24,Philip Glass,,60
2019-12-24,Julian Casablancas + The Voidz,,58
2019-12-24,XXXTentacion,,58
2019-12-24,The Last Shadow Puppets,,56
2019-12-24,G-Eazy,,52
2019-12-24,Drake,,50
2019-12-24,Green Day,,49
2019-12-24,Train,,46
2019-12-24,Portugal. The Man,,45
2019-12-24,alt-J,,43
2019-12-24,Deep Purple,,43
2019-12-24,Kid Cudi,,40
2019-12-25,Kendrick Lamar,,1183
2019-12-25,Kanye West,,845
2019-12-25,Tame Impala,,592
2019-12-25,The Strokes,,558
2019-12-25,Twenty One Pilots,,468
2019-12-25,Arctic Monkeys,,282
2019-12-25,The Shins,,272
2019-12-25,The Weeknd,,205
2019-12-25,Cage the Elephant,,161
2019-12-25,Red Hot Chili Peppers,,154
2019-12-25,Daft Punk,,151
2019-12-25,MGMT,,146
2019-12-25,Pink Floyd,,146
2019-12-25,Milky Chance,,128
2019-12-25,Post Malone,,127
2019-12-25,The Killers,,126
2019-12-25,The Lumineers,,126
2019-12-25,Gorillaz,,125
2019-12-25,Billie Eilish,,123
2019-12-25,The Rolling Stones,,123
2019-12-25,Childish Gambino,,122
2019-12-25,Daniel Pemberton,,106
2019-12-25,Cigarettes After Sex,,105
2019-12-25,Frank Ocean,,86
2019-12-25,Joji,,81
2019-12-25,Prateek Kuhad,,78
2019-12-25,The Black Keys,,77
2019-12-25,Foster the People,,76
2019-12-25,Vance Joy,,75
2019-12-25,Led Zeppelin,,73
2019-12-25,Eminem,,72
2019-12-25,A$AP Rocky,,68
2019-12-25,Kings of Leon,,67
2019-12-25,The Neighbourhood,,67
2019-12-25,Sublime,,65
2019-12-25,Imagine Dragons,,64
2019-12-25,Kodaline,,62
2019-12-25,Modest Mouse,,60
2019-12-25,Philip Glass,,60
2019-12-25,Julian Casablancas + The Voidz,,58
2019-12-25,XXXTentacion,,58
2019-12-25,The Last Shadow Puppets,,56
2019-12-25,G-Eazy,,52
2019-12-25,Drake,,50
2019-12-25,Green Day,,49
2019-12-25,Train,,46
2019-12-25,Portugal. The Man,,45
2019-12-25,alt-J,,43
2019-12-25,Deep Purple,,43
2019-12-25,Kid Cudi,,40
2019-12-26,Kendrick Lamar,,1190
2019-12-26,Kanye West,,852
2019-12-26,Tame Impala,,593
2019-12-26,The Strokes,,573
2019-12-26,Twenty One Pilots,,471
2019-12-26,Arctic Monkeys,,293
2019-12-26,The Shins,,272
2019-12-26,The Weeknd,,210
2019-12-26,Cage the Elephant,,161
2019-12-26,Red Hot Chili Peppers,,154
2019-12-26,Daft Punk,,151
2019-12-26,MGMT,,146
2019-12-26,Pink Floyd,,146
2019-12-26,Milky Chance,,128
2019-12-26,Gorillaz,,127
2019-12-26,Post Malone,,127
2019-12-26,The Killers,,126
2019-12-26,The Lumineers,,126
2019-12-26,The Rolling Stones,,125
2019-12-26,Billie Eilish,,124
2019-12-26,Childish Gambino,,122
2019-12-26,Daniel Pemberton,,106
2019-12-26,Cigarettes After Sex,,105
2019-12-26,Frank Ocean,,86
2019-12-26,Joji,,82
2019-12-26,Prateek Kuhad,,78
2019-12-26,The Black Keys,,77
2019-12-26,Foster the People,,76
2019-12-26,Vance Joy,,75
2019-12-26,Led Zeppelin,,73
2019-12-26,Eminem,,72
2019-12-26,A$AP Rocky,,68
2019-12-26,Kings of Leon,,67
2019-12-26,The Neighbourhood,,67
2019-12-26,Sublime,,65
2019-12-26,Imagine Dragons,,64
2019-12-26,Kodaline,,62
2019-12-26,Modest Mouse,,60
2019-12-26,Philip Glass,,60
2019-12-26,Julian Casablancas + The Voidz,,58
2019-12-26,XXXTentacion,,58
2019-12-26,The Last Shadow Puppets,,56
2019-12-26,Green Day,,53
2019-12-26,G-Eazy,,52
2019-12-26,Drake,,50
2019-12-26,Train,,46
2019-12-26,Portugal. The Man,,45
2019-12-26,alt-J,,43
2019-12-26,Deep Purple,,43
2019-12-26,Kid Cudi,,40
2019-12-27,Kendrick Lamar,,1190
2019-12-27,Kanye West,,852
2019-12-27,Tame Impala,,604
2019-12-27,The Strokes,,575
2019-12-27,Twenty One Pilots,,471
2019-12-27,Arctic Monkeys,,334
2019-12-27,The Shins,,272
2019-12-27,The Weeknd,,210
2019-12-27,Cage the Elephant,,177
2019-12-27,Red Hot Chili Peppers,,156
2019-12-27,Daft Punk,,151
2019-12-27,MGMT,,147
2019-12-27,Pink Floyd,,146
2019-12-27,Gorillaz,,130
2019-12-27,Milky Chance,,130
2019-12-27,Post Malone,,127
2019-12-27,The Killers,,127
2019-12-27,The Lumineers,,126
2019-12-27,The Rolling Stones,,125
2019-12-27,Billie Eilish,,124
2019-12-27,Childish Gambino,,122
2019-12-27,Daniel Pemberton,,106
2019-12-27,Cigarettes After Sex,,105
2019-12-27,Frank Ocean,,86
2019-12-27,Joji,,82
2019-12-27,Prateek Kuhad,,78
2019-12-27,Foster the People,,77
2019-12-27,The Black Keys,,77
2019-12-27,Vance Joy,,75
2019-12-27,Led Zeppelin,,73
2019-12-27,Eminem,,72
2019-12-27,The Neighbourhood,,70
2019-12-27,A$AP Rocky,,68
2019-12-27,Kings of Leon,,67
2019-12-27,Sublime,,66
2019-12-27,Imagine Dragons,,64
2019-12-27,Kodaline,,62
2019-12-27,Modest Mouse,,61
2019-12-27,Philip Glass,,60
2019-12-27,Julian Casablancas + The Voidz,,58
2019-12-27,XXXTentacion,,58
2019-12-27,The Last Shadow Puppets,,56
2019-12-27,Green Day,,53
2019-12-27,G-Eazy,,52
2019-12-27,Drake,,50
2019-12-27,Train,,46
2019-12-27,Portugal. The Man,,45
2019-12-27,alt-J,,44
2019-12-27,Deep Purple,,43
2019-12-27,Kid Cudi,,40
2019-12-28,Kendrick Lamar,,1207
2019-12-28,Kanye West,,854
2019-12-28,Tame Impala,,607
2019-12-28,The Strokes,,576
2019-12-28,Twenty One Pilots,,473
2019-12-28,Arctic Monkeys,,347
2019-12-28,The Shins,,272
2019-12-28,The Weeknd,,211
2019-12-28,Cage the Elephant,,178
2019-12-28,Red Hot Chili Peppers,,156
2019-12-28,Daft Punk,,153
2019-12-28,MGMT,,147
2019-12-28,Pink Floyd,,146
2019-12-28,Gorillaz,,132
2019-12-28,Milky Chance,,130
2019-12-28,Post Malone,,127
2019-12-28,The Killers,,127
2019-12-28,The Rolling Stones,,127
2019-12-28,The Lumineers,,126
2019-12-28,Billie Eilish,,124
2019-12-28,Childish Gambino,,122
2019-12-28,Daniel Pemberton,,106
2019-12-28,Cigarettes After Sex,,105
2019-12-28,Frank Ocean,,86
2019-12-28,Joji,,82
2019-12-28,Prateek Kuhad,,78
2019-12-28,Foster the People,,77
2019-12-28,The Black Keys,,77
2019-12-28,Vance Joy,,75
2019-12-28,Led Zeppelin,,73
2019-12-28,Eminem,,72
2019-12-28,The Neighbourhood,,71
2019-12-28,Kings of Leon,,69
2019-12-28,A$AP Rocky,,68
2019-12-28,Sublime,,66
2019-12-28,Imagine Dragons,,64
2019-12-28,Kodaline,,62
2019-12-28,Modest Mouse,,61
2019-12-28,Philip Glass,,60
2019-12-28,Julian Casablancas + The Voidz,,58
2019-12-28,XXXTentacion,,58
2019-12-28,The Last Shadow Puppets,,56
2019-12-28,Green Day,,53
2019-12-28,G-Eazy,,52
2019-12-28,Drake,,50
2019-12-28,Train,,46
2019-12-28,Portugal. The Man,,45
2019-12-28,alt-J,,44
2019-12-28,Deep Purple,,43
2019-12-28,Kid Cudi,,40
2019-12-29,Kendrick Lamar,,1208
2019-12-29,Kanye West,,856
2019-12-29,Tame Impala,,607
2019-12-29,The Strokes,,576
2019-12-29,Twenty One Pilots,,473
2019-12-29,Arctic Monkeys,,359
2019-12-29,The Shins,,272
2019-12-29,The Weeknd,,211
2019-12-29,Cage the Elephant,,179
2019-12-29,Red Hot Chili Peppers,,156
2019-12-29,Daft Punk,,153
2019-12-29,MGMT,,147
2019-12-29,Pink Floyd,,146
2019-12-29,Gorillaz,,132
2019-12-29,Milky Chance,,130
2019-12-29,Post Malone,,127
2019-12-29,The Killers,,127
2019-12-29,The Rolling Stones,,127
2019-12-29,The Lumineers,,126
2019-12-29,Billie Eilish,,124
2019-12-29,Childish Gambino,,122
2019-12-29,Daniel Pemberton,,106
2019-12-29,Cigarettes After Sex,,105
2019-12-29,Frank Ocean,,86
2019-12-29,Joji,,82
2019-12-29,Prateek Kuhad,,78
2019-12-29,Foster the People,,77
2019-12-29,The Black Keys,,77
2019-12-29,Vance Joy,,75
2019-12-29,Led Zeppelin,,73
2019-12-29,Eminem,,72
2019-12-29,The Neighbourhood,,71
2019-12-29,Kings of Leon,,69
2019-12-29,A$AP Rocky,,68
2019-12-29,Sublime,,66
2019-12-29,Imagine Dragons,,64
2019-12-29,Kodaline,,62
2019-12-29,Modest Mouse,,61
2019-12-29,Philip Glass,,60
2019-12-29,Julian Casablancas + The Voidz,,58
2019-12-29,XXXTentacion,,58
2019-12-29,The Last Shadow Puppets,,56
2019-12-29,Green Day,,53
2019-12-29,G-Eazy,,52
2019-12-29,Drake,,50
2019-12-29,King Gizzard & The Lizard Wizard,,49
2019-12-29,Train,,46
2019-12-29,Portugal. The Man,,45
2019-12-29,alt-J,,44
2019-12-29,Deep Purple,,43
2019-12-30,Kendrick Lamar,,1212
2019-12-30,Kanye West,,866
2019-12-30,Tame Impala,,627
2019-12-30,The Strokes,,576
2019-12-30,Twenty One Pilots,,476
2019-12-30,Arctic Monkeys,,375
2019-12-30,The Shins,,272
2019-12-30,The Weeknd,,213
2019-12-30,Cage the Elephant,,188
2019-12-30,Red Hot Chili Peppers,,158
2019-12-30,Daft Punk,,155
2019-12-30,MGMT,,152
2019-12-30,Pink Floyd,,146
2019-12-30,Gorillaz,,139
2019-12-30,Milky Chance,,135
2019-12-30,Post Malone,,127
2019-12-30,The Killers,,127
2019-12-30,The Lumineers,,127
2019-12-30,The Rolling Stones,,127
2019-12-30,Billie Eilish,,124
2019-12-30,Childish Gambino,,122
2019-12-30,Daniel Pemberton,,106
2019-12-30,Cigarettes After Sex,,105
2019-12-30,Frank Ocean,,86
2019-12-30,Joji,,85
2019-12-30,Foster the People,,79
2019-12-30,Prateek Kuhad,,78
2019-12-30,The Black Keys,,77
2019-12-30,Vance Joy,,77
2019-12-30,The Neighbourhood,,74
2019-12-30,Led Zeppelin,,73
2019-12-30,Eminem,,72
2019-12-30,Kings of Leon,,69
2019-12-30,A$AP Rocky,,68
2019-12-30,Sublime,,66
2019-12-30,Imagine Dragons,,64
2019-12-30,Kodaline,,62
2019-12-30,Modest Mouse,,61
2019-12-30,alt-J,,60
2019-12-30,Philip Glass,,60
2019-12-30,Julian Casablancas + The Voidz,,58
2019-12-30,XXXTentacion,,58
2019-12-30,The Last Shadow Puppets,,56
2019-12-30,Green Day,,53
2019-12-30,G-Eazy,,52
2019-12-30,Drake,,50
2019-12-30,King Gizzard & The Lizard Wizard,,49
2019-12-30,Train,,46
2019-12-30,Portugal. The Man,,45
2019-12-30,Deep Purple,,43
2019-12-31,Kendrick Lamar,,1226
2019-12-31,Kanye West,,870
2019-12-31,Tame Impala,,632
2019-12-31,The Strokes,,576
2019-12-31,Twenty One Pilots,,476
2019-12-31,Arctic Monkeys,,386
2019-12-31,The Shins,,272
2019-12-31,The Weeknd,,216
2019-12-31,Cage the Elephant,,188
2019-12-31,Red Hot Chili Peppers,,158
2019-12-31,Daft Punk,,155
2019-12-31,MGMT,,152
2019-12-31,Pink Floyd,,147
2019-12-31,Gorillaz,,139
2019-12-31,Milky Chance,,135
2019-12-31,Post Malone,,127
2019-12-31,The Killers,,127
2019-12-31,The Lumineers,,127
2019-12-31,The Rolling Stones,,127
2019-12-31,Billie Eilish,,124
2019-12-31,Childish Gambino,,122
2019-12-31,Daniel Pemberton,,106
2019-12-31,Cigarettes After Sex,,105
2019-12-31,Joji,,88
2019-12-31,Frank Ocean,,86
2019-12-31,Foster the People,,79
2019-12-31,Prateek Kuhad,,78
2019-12-31,The Black Keys,,77
2019-12-31,Vance Joy,,77
2019-12-31,The Neighbourhood,,74
2019-12-31,Led Zeppelin,,73
2019-12-31,Eminem,,72
2019-12-31,Kings of Leon,,69
2019-12-31,A$AP Rocky,,68
2019-12-31,Sublime,,66
2019-12-31,Imagine Dragons,,64
2019-12-31,Kodaline,,62
2019-12-31,Modest Mouse,,61
2019-12-31,alt-J,,60
2019-12-31,Philip Glass,,60
2019-12-31,Julian Casablancas + The Voidz,,58
2019-12-31,XXXTentacion,,58
2019-12-31,The Last Shadow Puppets,,56
2019-12-31,Green Day,,53
2019-12-31,G-Eazy,,52
2019-12-31,Drake,,50
2019-12-31,King Gizzard & The Lizard Wizard,,50
2019-12-31,Train,,46
2019-12-31,Portugal. The Man,,45
2019-12-31,Deep Purple,,43
2020-01-01,Kendrick Lamar,,1230
2020-01-01,Kanye West,,870
2020-01-01,Tame Impala,,632
2020-01-01,The Strokes,,576
2020-01-01,Twenty One Pilots,,476
2020-01-01,Arctic Monkeys,,386
2020-01-01,The Shins,,272
2020-01-01,The Weeknd,,216
2020-01-01,Cage the Elephant,,188
2020-01-01,Red Hot Chili Peppers,,158
2020-01-01,Daft Punk,,155
2020-01-01,Pink Floyd,,155
2020-01-01,MGMT,,152
2020-01-01,Gorillaz,,139
2020-01-01,Milky Chance,,135
2020-01-01,Post Malone,,127
2020-01-01,The Killers,,127
2020-01-01,The Lumineers,,127
2020-01-01,The Rolling Stones,,127
2020-01-01,Billie Eilish,,124
2020-01-01,Childish Gambino,,122
2020-01-01,Daniel Pemberton,,106
2020-01-01,Cigarettes After Sex,,105
2020-01-01,Joji,,88
2020-01-01,Frank Ocean,,86
2020-01-01,Foster the People,,79
2020-01-01,Prateek Kuhad,,78
2020-01-01,The Black Keys,,77
2020-01-01,Vance Joy,,77
2020-01-01,Led Zeppelin,,74
2020-01-01,The Neighbourhood,,74
2020-01-01,Eminem,,72
2020-01-01,Kings of Leon,,69
2020-01-01,A$AP Rocky,,68
2020-01-01,Sublime,,66
2020-01-01,Imagine Dragons,,64
2020-01-01,Kodaline,,62
2020-01-01,Modest Mouse,,61
2020-01-01,alt-J,,60
2020-01-01,Philip Glass,,60
2020-01-01,Julian Casablancas + The Voidz,,58
2020-01-01,XXXTentacion,,58
2020-01-01,The Last Shadow Puppets,,56
2020-01-01,Green Day,,53
2020-01-01,G-Eazy,,52
2020-01-01,Drake,,50
2020-01-01,King Gizzard & The Lizard Wizard,,50
2020-01-01,Train,,46
2020-01-01,Portugal. The Man,,45
2020-01-01,Deep Purple,,43
2020-01-02,Kendrick Lamar,,1236
2020-01-02,Kanye West,,878
2020-01-02,Tame Impala,,635
2020-01-02,The Strokes,,576
2020-01-02,Twenty One Pilots,,476
2020-01-02,Arctic Monkeys,,394
2020-01-02,The Shins,,272
2020-01-02,The Weeknd,,220
2020-01-02,Cage the Elephant,,188
2020-01-02,Pink Floyd,,166
2020-01-02,Red Hot Chili Peppers,,158
2020-01-02,Daft Punk,,155
2020-01-02,MGMT,,152
2020-01-02,Gorillaz,,139
2020-01-02,Milky Chance,,135
2020-01-02,The Rolling Stones,,130
2020-01-02,Post Malone,,127
2020-01-02,The Killers,,127
2020-01-02,The Lumineers,,127
2020-01-02,Billie Eilish,,124
2020-01-02,Childish Gambino,,122
2020-01-02,Daniel Pemberton,,106
2020-01-02,Cigarettes After Sex,,105
2020-01-02,Joji,,90
2020-01-02,Frank Ocean,,86
2020-01-02,Foster the People,,79
2020-01-02,Prateek Kuhad,,78
2020-01-02,The Black Keys,,77
2020-01-02,Vance Joy,,77
2020-01-02,Led Zeppelin,,75
2020-01-02,The Neighbourhood,,74
2020-01-02,Eminem,,72
2020-01-02,Kings of Leon,,69
2020-01-02,A$AP Rocky,,68
2020-01-02,Sublime,,66
2020-01-02,Imagine Dragons,,64
2020-01-02,Kodaline,,62
2020-01-02,Modest Mouse,,61
2020-01-02,alt-J,,60
2020-01-02,Philip Glass,,60
2020-01-02,Julian Casablancas + The Voidz,,58
2020-01-02,XXXTentacion,,58
2020-01-02,King Gizzard & The Lizard Wizard,,57
2020-01-02,The Last Shadow Puppets,,56
2020-01-02,Green Day,,53
2020-01-02,G-Eazy,,52
2020-01-02,Drake,,50
2020-01-02,Train,,46
2020-01-02,Portugal. The Man,,45
2020-01-02,Deep Purple,,43
2020-01-03,Kendrick Lamar,,1237
2020-01-03,Kanye West,,878
2020-01-03,Tame Impala,,648
2020-01-03,The Strokes,,576
2020-01-03,Twenty One Pilots,,476
2020-01-03,Arctic Monkeys,,396
2020-01-03,The Shins,,272
2020-01-03,The Weeknd,,222
2020-01-03,Cage the Elephant,,188
2020-01-03,Pink Floyd,,175
2020-01-03,Red Hot Chili Peppers,,159
2020-01-03,Daft Punk,,155
2020-01-03,MGMT,,152
2020-01-03,Gorillaz,,139
2020-01-03,Milky Chance,,135
2020-01-03,The Rolling Stones,,133
2020-01-03,The Lumineers,,129
2020-01-03,Post Malone,,128
2020-01-03,The Killers,,127
2020-01-03,Billie Eilish,,125
2020-01-03,Childish Gambino,,122
2020-01-03,Daniel Pemberton,,106
2020-01-03,Cigarettes After Sex,,105
2020-01-03,Joji,,90
2020-01-03,Frank Ocean,,86
2020-01-03,Foster the People,,79
2020-01-03,Prateek Kuhad,,78
2020-01-03,The Black Keys,,77
2020-01-03,Vance Joy,,77
2020-01-03,Led Zeppelin,,76
2020-01-03,Sublime,,75
2020-01-03,The Neighbourhood,,75
2020-01-03,Eminem,,72
2020-01-03,Kings of Leon,,69
2020-01-03,A$AP Rocky,,68
2020-01-03,Imagine Dragons,,64
2020-01-03,Kodaline,,62
2020-01-03,alt-J,,61
2020-01-03,Modest Mouse,,61
2020-01-03,Philip Glass,,60
2020-01-03,Julian Casablancas + The Voidz,,58
2020-01-03,King Gizzard & The Lizard Wizard,,58
2020-01-03,XXXTentacion,,58
2020-01-03,The Last Shadow Puppets,,56
2020-01-03,Green Day,,53
2020-01-03,G-Eazy,,52
2020-01-03,Drake,,50
2020-01-03,Train,,46
2020-01-03,Portugal. The Man,,45
2020-01-03,Deep Purple,,43
2020-01-04,Kendrick Lamar,,1242
2020-01-04,Kanye West,,879
2020-01-04,Tame Impala,,650
2020-01-04,The Strokes,,586
2020-01-04,Twenty One Pilots,,476
2020-01-04,Arctic Monkeys,,402
2020-01-04,The Shins,,272
2020-01-04,Pink Floyd,,225
2020-01-04,The Weeknd,,224
2020-01-04,Cage the Elephant,,188
2020-01-04,Red Hot Chili Peppers,,161
2020-01-04,Daft Punk,,155
2020-01-04,MGMT,,152
2020-01-04,Gorillaz,,139
2020-01-04,Milky Chance,,136
2020-01-04,The Rolling Stones,,133
2020-01-04,The Lumineers,,129
2020-01-04,Post Malone,,128
2020-01-04,The Killers,,127
2020-01-04,Billie Eilish,,125
2020-01-04,Childish Gambino,,122
2020-01-04,Daniel Pemberton,,106
2020-01-04,Cigarettes After Sex,,105
2020-01-04,Joji,,91
2020-01-04,Frank Ocean,,86
2020-01-04,Foster the People,,79
2020-01-04,Prateek Kuhad,,78
2020-01-04,Led Zeppelin,,77
2020-01-04,The Black Keys,,77
2020-01-04,Vance Joy,,77
2020-01-04,Sublime,,75
2020-01-04,The Neighbourhood,,75
2020-01-04,Eminem,,72
2020-01-04,Kings of Leon,,69
2020-01-04,A$AP Rocky,,68
2020-01-04,Imagine Dragons,,64
2020-01-04,King Gizzard & The Lizard Wizard,,63
2020-01-04,Kodaline,,62
2020-01-04,alt-J,,61
2020-01-04,Modest Mouse,,61
2020-01-04,Philip Glass,,60
2020-01-04,Julian Casablancas + The Voidz,,58
2020-01-04,XXXTentacion,,58
2020-01-04,The Last Shadow Puppets,,56
2020-01-04,Green Day,,53
2020-01-04,G-Eazy,,52
2020-01-04,Drake,,50
2020-01-04,Train,,46
2020-01-04,Portugal. The Man,,45
2020-01-04,Deep Purple,,43
2020-01-05,Kendrick Lamar,,1246
2020-01-05,Kanye West,,884
2020-01-05,Tame Impala,,660
2020-01-05,The Strokes,,586
2020-01-05,Twenty One Pilots,,476
2020-01-05,Arctic Monkeys,,409
2020-01-05,The Shins,,272
2020-01-05,The Weeknd,,228
2020-01-05,Pink Floyd,,227
2020-01-05,Cage the Elephant,,190
2020-01-05,Red Hot Chili Peppers,,162
2020-01-05,Daft Punk,,155
2020-01-05,MGMT,,152
2020-01-05,Gorillaz,,139
2020-01-05,Milky Chance,,136
2020-01-05,The Rolling Stones,,133
2020-01-05,The Lumineers,,129
2020-01-05,Post Malone,,128
2020-01-05,The Killers,,127
2020-01-05,Billie Eilish,,125
2020-01-05,Childish Gambino,,122
2020-01-05,Cigarettes After Sex,,110
2020-01-05,Daniel Pemberton,,106
2020-01-05,Joji,,91
2020-01-05,Frank Ocean,,86
2020-01-05,Foster the People,,79
2020-01-05,Prateek Kuhad,,78
2020-01-05,Led Zeppelin,,77
2020-01-05,The Black Keys,,77
2020-01-05,Vance Joy,,77
2020-01-05,Sublime,,75
2020-01-05,The Neighbourhood,,75
2020-01-05,Eminem,,72
2020-01-05,Kings of Leon,,69
2020-01-05,A$AP Rocky,,68
2020-01-05,Imagine Dragons,,64
2020-01-05,King Gizzard & The Lizard Wizard,,63
2020-01-05,Kodaline,,62
2020-01-05,alt-J,,61
2020-01-05,Modest Mouse,,61
2020-01-05,Philip Glass,,60
2020-01-05,Julian Casablancas + The Voidz,,58
2020-01-05,XXXTentacion,,58
2020-01-05,The Last Shadow Puppets,,56
2020-01-05,Green Day,,53
2020-01-05,G-Eazy,,52
2020-01-05,Drake,,50
2020-01-05,Train,,46
2020-01-05,Portugal. The Man,,45
2020-01-05,Deep Purple,,43
2020-01-06,Kendrick Lamar,,1250
2020-01-06,Kanye West,,886
2020-01-06,Tame Impala,,661
2020-01-06,The Strokes,,586
2020-01-06,Twenty One Pilots,,476
2020-01-06,Arctic Monkeys,,413
2020-01-06,The Shins,,272
2020-01-06,The Weeknd,,232
2020-01-06,Pink Floyd,,228
2020-01-06,Cage the Elephant,,190
2020-01-06,Red Hot Chili Peppers,,162
2020-01-06,Daft Punk,,155
2020-01-06,MGMT,,152
2020-01-06,Gorillaz,,139
2020-01-06,Milky Chance,,136
2020-01-06,The Rolling Stones,,135
2020-01-06,Post Malone,,129
2020-01-06,The Lumineers,,129
2020-01-06,The Killers,,127
2020-01-06,Billie Eilish,,125
2020-01-06,Childish Gambino,,122
2020-01-06,Cigarettes After Sex,,110
2020-01-06,Daniel Pemberton,,106
2020-01-06,Joji,,92
2020-01-06,Frank Ocean,,86
2020-01-06,Foster the People,,79
2020-01-06,Prateek Kuhad,,78
2020-01-06,Led Zeppelin,,77
2020-01-06,The Black Keys,,77
2020-01-06,Vance Joy,,77
2020-01-06,Sublime,,75
2020-01-06,The Neighbourhood,,75
